cond;etac;lg;catpri18;COUNT;PERCENT;DURM;MX;MN;SD
3;1;01;3.4.3;21;0.17780035560071125;00:19:02.856000;01:00:00.003000;00:09:59.996000;00:14:27.508000
3;1;01;3.2.9;18;0.15240030480060965;00:35:00.004000;01:39:59.996000;00:09:59.996000;00:30:43.586000
3;1;01;3.4.1;14;0.11853357040047414;01:11:25.716000;03:00:00;00:09:59.996000;00:54:53.551000
3;1;01;3.7.1;14;0.11853357040047414;00:18:34.284000;01:00:00.003000;00:09:59.996000;00:14:03.852000
3;1;01;3.1.9;11;0.09313351960037254;00:30:54.541000;01:39:59.996000;00:09:59.996000;00:27:43.952000
3;1;01;6.1.5;10;0.08466683600033867;00:47:59.997000;01:09:59.999000;00:09:59.996000;00:18:08.122000
3;1;01;4.3.2;8;0.06773346880027094;00:26:15.003000;01:00:00.003000;00:09:59.996000;00:16:51.010000
3;1;01;4.2.4;7;0.05926678520023707;00:35:42.858000;01:30:00;00:09:59.996000;00:26:59.525000
3;1;01;3.2.3;6;0.05080010160020321;00:18:20.002000;00:40:00.002000;00:09:59.996000;00:11:41.430000
3;1;01;3.9.1;6;0.05080010160020321;00:20:00.001000;01:00:00.003000;00:09:59.996000;00:20:00.001000
3;1;01;0.1.2;5;0.042333418000169334;01:54:00.003000;05:50:00.004000;00:09:59.996000;02:15:01.115000
3;1;01;3.8.2;5;0.042333418000169334;00:49:59.998000;01:09:59.999000;00:09:59.996000;00:23:27.128000
3;1;01;7.1.3;5;0.042333418000169334;01:39:59.996000;02:50:00.004000;00:29:59.997000;00:50:59.415000
3;1;01;7.1.9;4;0.03386673440013547;00:27:29.998000;00:49:59.998000;00:09:59.996000;00:17:04.695000
3;1;01;7.2.1;4;0.03386673440013547;00:49:59.998000;01:39:59.996000;00:09:59.996000;00:37:24.992000
3;1;01;3.5.3;3;0.025400050800101603;00:46:39.999000;01:09:59.999000;00:09:59.996000;00:32:08.733000
3;1;01;5.1.3;3;0.025400050800101603;00:16:40.002000;00:20:00.001000;00:09:59.996000;00:05:46.412000
3;1;01;6.1.9;3;0.025400050800101603;01:36:39.997000;02:10:00.002000;00:40:00.002000;00:49:19.727000
3;1;01;7.3.3;3;0.025400050800101603;00:53:19.997000;01:30:00;00:20:00.001000;00:35:07.132000
3;1;01;1.1.1;2;0.016933367200067734;00:49:59.998000;01:30:00;00:09:59.996000;00:56:34.112000
3;1;01;3.3.9;2;0.016933367200067734;00:35:00.004000;01:00:00.003000;00:09:59.996000;00:35:21.319000
3;1;01;3.4.2;2;0.016933367200067734;01:14:59.997000;01:59:59.997000;00:29:59.997000;01:03:38.379000
3;1;01;4.1.1;2;0.016933367200067734;00:49:59.998000;01:00:00.003000;00:40:00.002000;00:14:08.526000
3;1;01;4.2.9;2;0.016933367200067734;00:49:59.998000;01:30:00;00:09:59.996000;00:56:34.112000
3;1;03;5.1.2;238;37.36263736263736;00:57:41.348000;04:30:00;00:09:59.996000;00:55:11.271000
3;1;03;0.2.1;130;20.40816326530612;00:51:59.999000;03:29:59.997000;00:09:59.996000;00:36:46.630000
3;1;03;8.2.1;47;7.378335949764522;01:07:39.573000;04:50:00.001000;00:09:59.996000;00:56:55.288000
3;1;03;0.3.1;35;5.4945054945054945;00:14:51.432000;01:00:00.003000;00:09:59.996000;00:11:28.297000
3;1;03;4.2.9;34;5.337519623233908;01:02:03.529000;06:00:00;00:09:59.996000;01:19:02.332000
3;1;03;3.1.1;28;4.395604395604396;00:17:30.002000;01:00:00.003000;00:09:59.996000;00:13:46.641000
3;1;03;0.1.1;20;3.1397174254317113;02:59:30.002000;08:10:00.002000;00:09:59.996000;02:19:13.575000
3;1;03;5.1.3;15;2.3547880690737832;00:47:20.003000;04:59:59.997000;00:09:59.996000;01:23:26.966000
3;1;03;7.3.5;12;1.8838304552590264;01:08:20;03:00:00;00:09:59.996000;00:46:52.311000
3;1;03;5.3.1;10;1.5698587127158556;00:56:59.997000;02:19:59.998000;00:09:59.996000;00:41:06.573000
3;1;03;4.2.4;9;1.41287284144427;00:47:46.666000;01:39:59.996000;00:09:59.996000;00:33:04.945000
3;1;03;3.8.1;5;0.7849293563579278;00:11:59.997000;00:20:00.001000;00:09:59.996000;00:04:28.324000
3;1;03;7.3.2;5;0.7849293563579278;01:43:59.998000;03:20:00.001000;00:40:00.002000;01:03:28.935000
3;1;03;5.1.4;4;0.6279434850863422;00:15:00.003000;00:29:59.997000;00:09:59.996000;00:09:59.996000
3;1;03;8.3.1;4;0.6279434850863422;00:35:00.004000;01:09:59.999000;00:09:59.996000;00:29:59.997000
3;1;03;1.2.9;3;0.47095761381475665;00:56:40.004000;01:00:00.003000;00:49:59.998000;00:05:46.412000
3;1;03;3.1.2;3;0.47095761381475665;00:16:40.002000;00:29:59.997000;00:09:59.996000;00:11:32.824000
3;1;03;4.2.5;3;0.47095761381475665;00:43:20.001000;01:30:00;00:09:59.996000;00:41:37.997000
3;1;03;7.2.2;3;0.47095761381475665;00:43:20.001000;01:09:59.999000;00:29:59.997000;00:23:05.640000
3;1;03;7.2.9;3;0.47095761381475665;01:20:00.004000;01:39:59.996000;01:00:00.003000;00:20:00.001000
3;1;03;2.1.2;2;0.3139717425431711;01:50:00.001000;01:50:00.001000;01:50:00.001000;00:00:00
3;1;03;3.2.4;2;0.3139717425431711;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;03;3.7.1;2;0.3139717425431711;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;03;4.2.1;2;0.3139717425431711;00:29:59.997000;00:29:59.997000;00:29:59.997000;00:00:00
3;1;03;5.1.1;2;0.3139717425431711;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;03;7.1.1;2;0.3139717425431711;00:49:59.998000;01:00:00.003000;00:40:00.002000;00:14:08.526000
3;1;03;7.3.4;2;0.3139717425431711;01:00:00.003000;01:30:00;00:29:59.997000;00:42:25.586000
3;1;04;0.3.1;18;32.72727272727273;00:15:33.336000;00:40:00.002000;00:09:59.996000;00:10:24.974000
3;1;04;0.1.1;10;18.18181818181818;03:38:59.997000;06:29:59.997000;00:09:59.996000;02:14:51.723000
3;1;04;0.2.1;9;16.363636363636363;00:36:40.003000;01:20:00.004000;00:09:59.996000;00:23:27.128000
3;1;04;3.2.4;5;9.090909090909092;00:20:00.001000;00:49:59.998000;00:09:59.996000;00:17:19.228000
3;1;04;5.1.9;4;7.272727272727273;00:37:30.003000;01:20:00.004000;00:09:59.996000;00:34:02.055000
3;1;04;5.3.1;3;5.454545454545454;00:23:20;00:40:00.002000;00:09:59.996000;00:15:16.514000
3;1;04;3.1.1;2;3.6363636363636367;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;05;1.1.1;36;70.58823529411764;02:34:26.668000;07:00:00.003000;00:09:59.996000;02:03:22.087000
3;1;05;1.2.9;8;15.68627450980392;00:40:00.002000;01:59:59.997000;00:09:59.996000;00:38:54.830000
3;1;05;0.2.1;7;13.72549019607843;00:29:59.997000;01:00:00.003000;00:09:59.996000;00:17:19.228000
3;1;06;2.1.1;63;78.75;01:55:42.853000;05:30:00.003000;00:09:59.996000;01:33:07.825000
3;1;06;2.1.9;10;12.5;00:15:59.999000;00:40:00.002000;00:09:59.996000;00:09:39.658000
3;1;06;0.2.1;4;5.0;00:17:30.002000;00:29:59.997000;00:09:59.996000;00:09:34.456000
3;1;06;3.8.4;2;2.5;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;07;2.1.2;15;65.21739130434783;01:38:00.004000;03:00:00;00:20:00.001000;00:39:18.936000
3;1;07;0.2.1;3;13.043478260869565;00:16:40.002000;00:20:00.001000;00:09:59.996000;00:05:46.412000
3;1;07;5.2.4;2;8.695652173913043;02:19:59.998000;02:39:59.999000;01:59:59.997000;00:28:17.060000
3;1;07;8.1.9;2;8.695652173913043;01:09:59.999000;01:39:59.996000;00:40:00.002000;00:42:25.586000
3;1;08;2.2.1;6;66.66666666666666;02:15:00;04:59:59.997000;00:09:59.996000;01:53:16.172000
3;1;08;3.9.2;2;22.22222222222222;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:21:12.793000
3;1;09;0.2.1;331;53.130016051364365;00:45:38.975000;04:09:59.999000;00:09:59.996000;00:39:55.760000
3;1;09;5.1.9;235;37.7207062600321;01:07:01.281000;04:59:59.997000;00:09:59.996000;00:56:23.027000
3;1;09;7.3.2;11;1.7656500802568218;01:15:27.274000;02:39:59.999000;00:09:59.996000;00:48:51.587000
3;1;09;8.2.1;10;1.6051364365971108;00:56:59.997000;02:50:00.004000;00:09:59.996000;00:49:27.157000
3;1;09;5.1.4;4;0.6420545746388443;00:15:00.003000;00:29:59.997000;00:09:59.996000;00:09:59.996000
3;1;09;8.3.1;4;0.6420545746388443;00:49:59.998000;02:50:00.004000;00:09:59.996000;01:20:00.004000
3;1;09;3.6.1;3;0.4815409309791332;00:26:39.998000;00:49:59.998000;00:09:59.996000;00:20:48.998000
3;1;09;5.1.3;3;0.4815409309791332;02:10:00.002000;03:09:59.996000;00:40:00.002000;01:19:22.351000
3;1;09;8.1.1;3;0.4815409309791332;00:26:39.998000;00:49:59.998000;00:09:59.996000;00:20:48.998000
3;1;09;0.3.1;2;0.32102728731942215;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;09;5.1.1;2;0.32102728731942215;00:35:00.004000;00:49:59.998000;00:20:00.001000;00:21:12.793000
3;1;09;5.3.1;2;0.32102728731942215;01:39:59.996000;03:00:00;00:20:00.001000;01:53:08.223000
3;1;09;7.1.1;2;0.32102728731942215;01:20:00.004000;02:30:00.003000;00:09:59.996000;01:38:59.698000
3;1;09;7.3.1;2;0.32102728731942215;00:20:00.001000;00:20:00.001000;00:20:00.001000;00:00:00
3;1;10;3.6.1;56;86.15384615384616;01:02:30.002000;04:00:00.003000;00:09:59.996000;00:51:14.881000
3;1;10;0.2.1;6;9.230769230769232;00:15:00.003000;00:29:59.997000;00:09:59.996000;00:08:21.993000
3;1;10;5.1.4;2;3.076923076923077;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;11;3.6.1;15;93.75;01:16:00.002000;04:39:59.996000;00:09:59.996000;01:05:59.220000
3;1;12;3.6.1;157;89.71428571428571;00:42:32.869000;04:09:59.999000;00:09:59.996000;00:37:13.561000
3;1;12;0.3.2;9;5.142857142857142;01:14:26.664000;04:09:59.999000;00:09:59.996000;01:12:28.564000
3;1;12;4.2.9;3;1.7142857142857142;00:40:00.002000;00:49:59.998000;00:20:00.001000;00:17:19.228000
3;1;12;3.6.2;2;1.1428571428571428;01:14:59.997000;01:30:00;01:00:00.003000;00:21:12.793000
3;1;13;3.6.2;13;92.85714285714286;00:26:09.231000;01:00:00.003000;00:09:59.996000;00:13:52.049000
3;1;14;0.3.2;7;31.818181818181817;00:58:34.285000;04:09:59.999000;00:09:59.996000;01:26:06.374000
3;1;14;0.2.1;4;18.181818181818183;00:45:00;01:00:00.003000;00:29:59.997000;00:12:54.593000
3;1;14;0.1.1;2;9.090909090909092;05:15:00;06:00:00;04:30:00;01:03:38.379000
3;1;15;6.1.4;46;27.218934911242602;01:25:13.040000;04:09:59.999000;00:09:59.996000;00:55:43.628000
3;1;15;6.3.1;43;25.44378698224852;00:17:12.558000;00:40:00.002000;00:09:59.996000;00:09:04.985000
3;1;15;6.1.9;34;20.118343195266277;01:39:42.353000;04:00:00.003000;00:09:59.996000;00:53:47.671000
3;1;15;5.2.5;10;5.917159763313609;01:14:00.001000;02:10:00.002000;00:09:59.996000;00:47:25.351000
3;1;15;6.1.5;8;4.733727810650888;00:57:30.004000;01:50:00.001000;00:29:59.997000;00:24:55.705000
3;1;15;6.1.7;7;4.1420118343195265;01:17:08.569000;01:59:59.997000;00:49:59.998000;00:25:38.084000
3;1;15;5.1.9;6;3.5502958579881656;00:24:59.999000;00:49:59.998000;00:09:59.996000;00:13:47.047000
3;1;15;5.3.1;3;1.7751479289940828;02:19:59.998000;03:29:59.997000;00:49:59.998000;01:21:51.209000
3;1;15;6.1.3;3;1.7751479289940828;01:43:20.004000;02:50:00.004000;00:09:59.996000;01:23:16.002000
3;1;15;6.1.6;3;1.7751479289940828;01:50:00.001000;01:50:00.001000;01:50:00.001000;00:00:00
3;1;15;0.2.1;2;1.183431952662722;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:14:08.526000
3;1;16;5.2.1;34;89.47368421052632;01:14:24.703000;02:30:00.003000;00:09:59.996000;00:47:06.593000
3;1;16;0.2.1;2;5.2631578947368425;01:00:00.003000;01:00:00.003000;01:00:00.003000;00:00:00
3;1;16;4.1.1;2;5.2631578947368425;02:39:59.999000;04:50:00.001000;00:29:59.997000;03:03:50.869000
3;1;17;5.1.9;56;94.91525423728814;02:03:23.573000;05:19:59.998000;00:09:59.996000;01:19:16.545000
3;1;18;5.2.3;2;66.66666666666667;01:30:00;01:59:59.997000;01:00:00.003000;00:42:25.586000
3;1;19;5.1.9;3;21.42857142857143;01:03:20.002000;01:59:59.997000;00:20:00.001000;00:51:18.959000
3;1;19;7.3.5;3;21.42857142857143;00:49:59.998000;01:00:00.003000;00:29:59.997000;00:17:19.228000
3;1;19;7.3.1;2;14.285714285714286;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;19;7.3.2;2;14.285714285714286;01:05:00.001000;01:50:00.001000;00:20:00.001000;01:03:38.379000
3;1;19;8.2.1;2;14.285714285714286;00:29:59.997000;00:49:59.998000;00:09:59.996000;00:28:17.060000
3;1;20;4.3.2;26;57.77777777777778;01:00:00.003000;02:39:59.999000;00:09:59.996000;00:32:59.087000
3;1;20;4.1.1;6;13.333333333333334;00:46:39.999000;01:50:00.001000;00:20:00.001000;00:33:51.748000
3;1;20;5.1.9;6;13.333333333333334;00:43:20.001000;02:30:00.003000;00:09:59.996000;00:54:39.027000
3;1;20;4.3.3;3;6.666666666666667;00:23:20;00:40:00.002000;00:09:59.996000;00:15:16.514000
3;1;21;5.1.9;20;36.36363636363636;00:57:30.004000;03:29:59.997000;00:09:59.996000;00:54:16.649000
3;1;21;6.1.1;11;20.0;01:09:05.455000;04:59:59.997000;00:09:59.996000;01:27:13.810000
3;1;21;3.4.4;4;7.272727272727273;00:42:30.001000;01:00:00.003000;00:29:59.997000;00:15:00.003000
3;1;21;3.8.1;4;7.272727272727273;01:30:00;03:29:59.997000;00:09:59.996000;01:28:19.059000
3;1;21;0.2.1;3;5.454545454545454;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:09:59.996000
3;1;21;4.1.1;3;5.454545454545454;01:03:20.002000;01:39:59.996000;00:09:59.996000;00:47:15.492000
3;1;21;3.8.3;2;3.6363636363636367;01:00:00.003000;01:00:00.003000;01:00:00.003000;00:00:00
3;1;21;5.3.1;2;3.6363636363636367;01:54:59.999000;02:10:00.002000;01:39:59.996000;00:21:12.793000
3;1;21;6.1.2;2;3.6363636363636367;00:45:00;00:49:59.998000;00:40:00.002000;00:07:04.267000
3;1;21;7.3.2;2;3.6363636363636367;01:20:00.004000;01:59:59.997000;00:40:00.002000;00:56:34.112000
3;1;22;3.4.1;9;23.07692307692308;02:48:53.338000;07:00:00.003000;00:29:59.997000;01:52:57.907000
3;1;22;6.1.1;5;12.82051282051282;01:00:00.003000;01:30:00;00:09:59.996000;00:34:38.464000
3;1;22;3.4.9;4;10.256410256410257;00:24:59.999000;00:49:59.998000;00:09:59.996000;00:19:08.913000
3;1;22;0.2.1;3;7.6923076923076925;00:29:59.997000;00:49:59.998000;00:09:59.996000;00:20:00.001000
3;1;22;3.4.2;2;5.128205128205128;00:54:59.996000;01:00:00.003000;00:49:59.998000;00:07:04.267000
3;1;22;3.4.3;2;5.128205128205128;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;22;4.2.9;2;5.128205128205128;04:05:00.001000;05:10:00.002000;03:00:00;01:31:55.430000
3;1;22;5.1.9;2;5.128205128205128;03:04:59.998000;04:50:00.001000;01:20:00.004000;02:28:29.542000
3;1;22;5.3.1;2;5.128205128205128;01:25:00.002000;01:50:00.001000;01:00:00.003000;00:35:21.319000
3;1;22;6.2.1;2;5.128205128205128;02:19:59.998000;02:50:00.004000;01:50:00.001000;00:42:25.586000
3;1;23;5.3.1;70;46.35761589403974;01:20:08.575000;05:39:59.999000;00:09:59.996000;01:11:51.550000
3;1;23;0.2.1;19;12.582781456953644;00:31:03.156000;01:50:00.001000;00:09:59.996000;00:24:28.264000
3;1;23;7.3.2;14;9.271523178807948;01:05:42.855000;03:00:00;00:09:59.996000;00:42:11.563000
3;1;23;0.3.1;13;8.609271523178808;00:19:13.846000;01:00:00.003000;00:09:59.996000;00:13:49.276000
3;1;23;6.1.1;10;6.622516556291391;01:14:00.001000;03:20:00.001000;00:29:59.997000;00:52:19.430000
3;1;23;5.1.9;8;5.298013245033113;00:29:59.997000;01:00:00.003000;00:09:59.996000;00:25:04.276000
3;1;23;6.1.6;4;2.6490066225165565;00:40:00.002000;01:00:00.003000;00:29:59.997000;00:14:08.526000
3;1;23;0.1.1;3;1.9867549668874172;00:36:40.003000;01:00:00.003000;00:09:59.996000;00:25:09.970000
3;1;23;3.2.4;3;1.9867549668874172;00:16:40.002000;00:29:59.997000;00:09:59.996000;00:11:32.824000
3;1;23;3.8.1;2;1.3245033112582782;00:29:59.997000;00:40:00.002000;00:20:00.001000;00:14:08.526000
3;1;24;5.3.1;2;33.333333333333336;01:14:59.997000;01:30:00;01:00:00.003000;00:21:12.793000
3;1;24;6.2.1;2;33.333333333333336;02:39:59.999000;03:40:00.002000;01:39:59.996000;01:24:51.172000
3;1;25;5.1.9;471;40.05102040816326;01:21:01.149000;06:29:59.997000;00:09:59.996000;01:08:37.591000
3;1;25;6.1.1;348;29.591836734693874;00:45:58.622000;04:00:00.003000;00:09:59.996000;00:40:54.218000
3;1;25;0.2.1;55;4.67687074829932;00:34:21.815000;02:19:59.998000;00:09:59.996000;00:31:40.048000
3;1;25;1.2.9;52;4.421768707482993;01:42:41.538000;04:50:00.001000;00:09:59.996000;01:21:53.533000
3;1;25;3.4.4;52;4.421768707482993;00:34:02.306000;01:50:00.001000;00:09:59.996000;00:25:18.169000
3;1;25;3.9.2;24;2.040816326530612;01:05:00.001000;03:49:59.998000;00:09:59.996000;01:08:46.689000
3;1;25;6.1.3;21;1.7857142857142854;00:52:22.860000;01:59:59.997000;00:09:59.996000;00:46:40.820000
3;1;25;3.6.9;14;1.1904761904761905;01:22:08.576000;02:50:00.004000;00:20:00.001000;00:47:44.756000
3;1;25;6.1.2;14;1.1904761904761905;01:05:00.001000;02:50:00.004000;00:09:59.996000;00:46:32.025000
3;1;25;5.2.9;12;1.020408163265306;01:28:20.001000;03:20:00.001000;00:09:59.996000;01:05:20.573000
3;1;25;4.1.1;10;0.8503401360544217;01:47:00.004000;03:00:00;00:29:59.997000;00:50:20.596000
3;1;25;5.1.4;10;0.8503401360544217;00:18:59.996000;00:29:59.997000;00:09:59.996000;00:07:22.722000
3;1;25;2.2.1;8;0.6802721088435374;01:46:14.998000;04:59:59.997000;00:09:59.996000;01:28:47.493000
3;1;25;5.1.1;8;0.6802721088435374;00:28:45.002000;01:20:00.004000;00:09:59.996000;00:24:44.922000
3;1;25;5.3.1;8;0.6802721088435374;00:33:45;03:00:00;00:09:59.996000;00:59:30.411000
3;1;25;4.3.9;6;0.5102040816326531;00:21:40;00:40:00.002000;00:09:59.996000;00:11:41.430000
3;1;25;5.1.3;6;0.5102040816326531;01:03:20.002000;01:59:59.997000;00:09:59.996000;00:46:19.929000
3;1;25;3.2.3;3;0.25510204081632654;00:33:19.996000;01:09:59.999000;00:09:59.996000;00:32:08.733000
3;1;25;3.2.5;3;0.25510204081632654;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:09:59.996000
3;1;25;3.8.1;3;0.25510204081632654;00:20:00.001000;00:40:00.002000;00:09:59.996000;00:17:19.228000
3;1;25;4.2.5;3;0.25510204081632654;00:16:40.002000;00:20:00.001000;00:09:59.996000;00:05:46.412000
3;1;25;5.2.2;3;0.25510204081632654;01:03:20.002000;02:30:00.003000;00:09:59.996000;01:15:43.128000
3;1;25;7.1.1;3;0.25510204081632654;00:56:40.004000;01:59:59.997000;00:09:59.996000;00:56:51.746000
3;1;25;7.3.2;3;0.25510204081632654;00:33:19.996000;00:49:59.998000;00:20:00.001000;00:15:16.514000
3;1;25;8.2.1;3;0.25510204081632654;01:56:39.998000;01:59:59.997000;01:50:00.001000;00:05:46.412000
3;1;25;8.3.1;3;0.25510204081632654;00:53:19.997000;02:19:59.998000;00:09:59.996000;01:15:03.332000
3;1;25;0.1.1;2;0.17006802721088435;04:25:00.002000;06:00:00;02:50:00.004000;02:14:21.016000
3;1;25;0.3.1;2;0.17006802721088435;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
3;1;25;2.1.2;2;0.17006802721088435;01:30:00;02:10:00.002000;00:49:59.998000;00:56:34.112000
3;1;25;3.2.4;2;0.17006802721088435;00:29:59.997000;00:49:59.998000;00:09:59.996000;00:28:17.060000
3;1;25;3.4.3;2;0.17006802721088435;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;25;3.5.4;2;0.17006802721088435;01:09:59.999000;01:59:59.997000;00:20:00.001000;01:10:42.637000
3;1;25;4.2.9;2;0.17006802721088435;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
3;1;25;4.3.1;2;0.17006802721088435;00:40:00.002000;01:00:00.003000;00:20:00.001000;00:28:17.060000
3;1;25;6.1.9;2;0.17006802721088435;02:35:00.001000;03:29:59.997000;01:39:59.996000;01:17:46.905000
3;1;25;9.9.9;2;0.17006802721088435;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:21:12.793000
3;2;01;0.3.1;7172;15.491619146362538;00:16:18.057000;03:00:00;00:09:59.996000;00:12:12.698000
3;2;01;0.2.1;7085;15.303697943666842;00:32:34.636000;02:50:00.004000;00:09:59.996000;00:21:55.388000
3;2;01;0.1.1;5752;12.424399516156901;03:26:07.702000;10:59:59.997000;00:09:59.996000;01:47:18.468000
3;2;01;3.1.1;5583;12.059357179885952;00:24:47.480000;05:30:00.003000;00:09:59.996000;00:21:25.554000
3;2;01;8.2.1;3766;8.134612061517194;00:56:23.960000;07:50:00.001000;00:09:59.996000;00:43:16.380000
3;2;01;3.2.1;3123;6.745723172628305;00:43:06.548000;06:00:00;00:09:59.996000;00:39:47.552000
3;2;01;3.8.1;2995;6.469241403144981;00:20:10.421000;04:00:00.003000;00:09:59.996000;00:18:09.124000
3;2;01;3.1.2;2121;4.581389320891654;00:22:20.591000;01:59:59.997000;00:09:59.996000;00:14:37.893000
3;2;01;5.3.1;1126;2.432175565923622;00:51:35.384000;05:30:00.003000;00:09:59.996000;00:40:25.239000
3;2;01;3.8.3;876;1.8921721099015032;00:32:53.290000;03:49:59.998000;00:09:59.996000;00:29:39.650000
3;2;01;5.1.1;733;1.5832901330568516;00:22:37.163000;03:00:00;00:09:59.996000;00:21:03.427000
3;2;01;3.3.1;710;1.5336098151028166;00:19:45.633000;03:20:00.001000;00:09:59.996000;00:16:26.489000
3;2;01;3.2.4;530;1.1448073267668917;00:20:11.319000;01:59:59.997000;00:09:59.996000;00:16:11.827000
3;2;01;3.3.2;437;0.9439260411266632;00:48:23.887000;03:00:00;00:09:59.996000;00:30:36.060000
3;2;01;5.1.4;415;0.8964057369967168;00:24:21.689000;01:59:59.997000;00:09:59.996000;00:16:31.293000
3;2;01;7.2.2;413;0.8920857093485398;00:51:03.925000;06:00:00;00:09:59.996000;00:44:45.450000
3;2;01;7.2.9;315;0.6804043545878694;00:53:35.238000;06:00:00;00:09:59.996000;00:51:19.668000
3;2;01;5.1.2;259;0.5594435804389148;00:36:08.338000;03:00:00;00:09:59.996000;00:36:01.840000
3;2;01;3.8.2;257;0.5551235527907379;00:54:12.139000;04:00:00.003000;00:09:59.996000;00:37:47.620000
3;2;01;8.1.2;237;0.5119232763089684;00:49:37.214000;05:50:00.004000;00:09:59.996000;00:34:51.874000
3;2;01;8.1.1;223;0.4816830827717298;00:31:55.695000;01:59:59.997000;00:09:59.996000;00:21:17.692000
3;2;01;5.1.5;208;0.4492828754104026;00:33:59.420000;03:00:00;00:09:59.996000;00:29:50.744000
3;2;01;8.3.1;160;0.34560221185415585;00:37:56.251000;03:29:59.997000;00:09:59.996000;00:37:40.172000
3;2;01;0.3.9;145;0.3132020044928287;00:23:55.864000;04:09:59.999000;00:09:59.996000;00:27:46.276000
3;2;01;8.1.9;143;0.30888197684465174;00:44:24.334000;04:00:00.003000;00:09:59.996000;00:34:45.307000
3;2;01;1.2.9;129;0.2786417833074132;01:04:34.418000;06:29:59.997000;00:09:59.996000;01:02:31.505000
3;2;01;9.9.5;127;0.2743217556592362;00:30:04.723000;03:00:00;00:09:59.996000;00:24:18.959000
3;2;01;3.4.3;105;0.2268014515292898;00:18:05.711000;01:30:00;00:09:59.996000;00:13:31.391000
3;2;01;3.9.1;104;0.2246414377052013;00:14:13.848000;01:30:00;00:09:59.996000;00:11:22.785000
3;2;01;2.1.2;96;0.20736132711249353;01:34:16.254000;06:00:00;00:09:59.996000;01:09:33.975000
3;2;01;2.2.1;79;0.17064109210298947;01:31:00.756000;04:00:00.003000;00:09:59.996000;00:49:15.977000
3;2;01;3.4.1;73;0.15768100915845862;00:52:19.724000;04:09:59.999000;00:09:59.996000;00:44:47.973000
3;2;01;4.3.2;71;0.15336098151028166;00:36:03.378000;02:30:00.003000;00:09:59.996000;00:31:22.345000
3;2;01;3.2.9;56;0.12096077414895456;00:25:10.713000;03:00:00;00:09:59.996000;00:36:28.875000
3;2;01;7.3.4;54;0.1166407465007776;01:00:00.003000;04:59:59.997000;00:09:59.996000;00:50:10.167000
3;2;01;3.7.1;50;0.10800069120442372;00:24:23.996000;01:39:59.996000;00:09:59.996000;00:19:54.843000
3;2;01;7.1.3;42;0.09072058061171592;00:54:59.996000;02:39:59.999000;00:09:59.996000;00:30:56.434000
